year,ISSUE_DATE,PERMIT_SUBTYPE_NAME,DESC_OF_WORK,FULL_ADDRESS,street,zip,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
2009,"2009/03/24 04:00:00+00","ALTERATION AND REPAIR","INSTALLATION OF 2.8 KW SOLAR PANEL SYSTEM, TWO ROWS OF 8 PANELS (16), INVERTER & INVERTER MONITOR.","2427 MARTIN LUTHER KING JR AVE SE, WASHINGTON, DC 20020","2427 MARTIN LUTHER KING JR AVE SE",20020,38.862285,-76.993688,1,rooftop,"2427 Martin Luther King Jr Ave SE",,"Washington, DC 20020",2427,"Martin Luther King Jr Ave SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2009,"2009/02/17 05:00:00+00","ALTERATION AND REPAIR","INSTALL ROOF  MOUNTED PV SOLAR SYSTEM TO DC PUBLIC SCHOOL","3650 ELY PL SE, WASHINGTON, DC","3650 ELY PL SE",NA,38.884001,-76.95307,1,rooftop,"3650 Ely Pl SE",,"Washington, DC 20019",3650,"Ely Pl SE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2009,"2009/10/15 04:00:00+00","ALTERATION AND REPAIR","104 KW SOLAR ELECTRIC SYSTEM TO BE INSTALLED ON ROOF.","620 MICHIGAN AVE NE, WASHINGTON, DC 20064","620 MICHIGAN AVE NE",20064,38.93283,-76.997864,1,rooftop,"620 Michigan Ave NE",,"Washington, DC 20064",620,"Michigan Ave NE",,,Washington,DC,"District of Columbia",20064,US,"Statewide (City of Washington)"
2009,"2009/10/15 04:00:00+00","ALTERATION AND REPAIR","35.6 SOLAR ELECTRIC SYSTEM TO BE INSTALLED ON ROOF.","620 MICHIGAN AVE NE, WASHINGTON, DC 20064","620 MICHIGAN AVE NE",20064,38.93283,-76.997864,1,rooftop,"620 Michigan Ave NE",,"Washington, DC 20064",620,"Michigan Ave NE",,,Washington,DC,"District of Columbia",20064,US,"Statewide (City of Washington)"
2009,"2009/08/10 04:00:00+00","ALTERATION AND REPAIR","INSTALL 3.15 KW ROOF TOP SOLAR SYSTEM.","2918 26TH ST NE, WASHINGTON, DC 20018","2918 26TH ST NE",20018,38.927288,-76.970453,1,rooftop,"2918 26th St NE",,"Washington, DC 20018",2918,"26th St NE",,,Washington,DC,"District of Columbia",20018,US,"Statewide (City of Washington)"
2009,"2009/12/03 05:00:00+00","ALTERATION AND REPAIR","INSTALL A FLUSH MOUNTED ROOF SOLAR PHOTOVOLTAIC SYSTEM CONSISTING OF 16 SUN POWER 225 WATTS MODULES 1 SUNPOWER SPR 4000W.

Panels not to be visible from 9th Street ROW.","1535 9TH ST NW, WASHINGTON, DC 20001","1535 9TH ST NW",20001,38.910535,-77.02372,1,rooftop,"1535 9th St NW",,"Washington, DC 20001",1535,"9th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
2009,"2009/11/10 05:00:00+00","ALTERATION AND REPAIR","INSTALL (14) SOLAR PANELS FLUSH ON ROOF.","4529 DOUGLAS ST NE, WASHINGTON, DC 20019","4529 DOUGLAS ST NE",20019,38.909784,-76.937444,1,rooftop,"4529 Douglas St NE",,"Washington, DC 20019",4529,"Douglas St NE",,,Washington,DC,"District of Columbia",20019,US,"Statewide (City of Washington)"
2009,"2009/11/17 05:00:00+00","ALTERATION AND REPAIR","INSTALLATION OF A 2.1 K W SOLAR PHOTOVOLTAIC CONSISTING OF 12 SUNTECH 175 WATT MODULES
12 ENPHASE MICRO INVERTERS.
1 LOCUS MONITORING SYSTEM.
SHALL NOT BE VISIBLE FROM STREET.","2832 28TH ST NW, WASHINGTON, DC 20008","2832 28TH ST NW",20008,38.927277,-77.056709,1,rooftop,"2832 28th St NW",,"Washington, DC 20008",2832,"28th St NW",,,Washington,DC,"District of Columbia",20008,US,"Statewide (City of Washington)"
2009,"2009/11/17 05:00:00+00","ALTERATION AND REPAIR","INSTALLATION OF A 2.1 K W SOLAR PHOTOVOLTAIC CONSISTING OF 27 SUNTECH 175 WATT MODULES.  SMA SB 500M INVERTER. 1 LOCUS MONITORING SYSTEM.","1701 VARNUM ST NW, WASHINGTON, DC 20011","1701 VARNUM ST NW",20011,38.943142,-77.039147,1,rooftop,"1701 Varnum St NW",,"Washington, DC 20011",1701,"Varnum St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2009,"2009/11/03 05:00:00+00","ALTERATION AND REPAIR","INSTALL A ROOFTOP PHOTOVOLTAIC 2.1 KW SOLAR SYSTEM.","5736 SHERIER PL NW, WASHINGTON, DC 20016","5736 SHERIER PL NW",20016,38.932898,-77.111386,1,rooftop,"5736 Sherier Pl NW",,"Washington, DC 20016",5736,"Sherier Pl NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2009,"2009/07/21 04:00:00+00",MISCELLANEOUS,"INSTALL SOLAR PANELS ON ROOF.","1120 LAMONT ST NW, WASHINGTON, DC 20010","1120 LAMONT ST NW",20010,38.930458,-77.02864,1,rooftop,"1120 Lamont St NW",,"Washington, DC 20010",1120,"Lamont St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2009,"2009/08/04 04:00:00+00",MISCELLANEOUS,"INSTALL (16) SOLAR PANELS FLUSH ON ROOF, WILL NOT BE VISIBLE FROM STREET.","4644 RESERVOIR RD NW, WASHINGTON, DC 20007","4644 RESERVOIR RD NW",20007,38.913524,-77.088618,1,rooftop,"4644 Reservoir Rd NW",,"Washington, DC 20007",4644,"Reservoir Rd NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
2009,"2009/09/16 04:00:00+00",MISCELLANEOUS,"INSTALL SOLAR PANELS ON ROOF.","1811 INGLESIDE TER NW, WASHINGTON, DC 20010","1811 INGLESIDE TER NW",20010,38.935102,-77.041689,1,rooftop,"1811 Ingleside Ter NW",,"Washington, DC 20010",1811,"Ingleside Ter NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2009,"2009/12/17 05:00:00+00",MISCELLANEOUS,"MOUNT 15 SANYO HIP190BA19 SOLAR PANELS TO THE ROOF 2.850 KW","3327 18TH ST NW, WASHINGTON, DC 20010","3327 18TH ST NW",20010,38.933109,-77.041001,1,rooftop,"3327 18th St NW",,"Washington, DC 20010",3327,"18th St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2009,"2009/12/17 05:00:00+00",MISCELLANEOUS,"MOUNT 15 SANYO HIP215BA19 SOLAR PANELS TO THE ROOF 3.225KW.","3612 NEW HAMPSHIRE AVE NW, WASHINGTON, DC 20010","3612 NEW HAMPSHIRE AVE NW",20010,38.934533,-77.02594,1,rooftop,"3612 New Hampshire Ave NW",,"Washington, DC 20010",3612,"New Hampshire Ave NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2009,"2009/07/07 04:00:00+00",MISCELLANEOUS,"SOLAR MODULES/ ARRAY INSTALLATION.","3612 AUSTIN ST SE, WASHINGTON, DC 20020","3612 AUSTIN ST SE",20020,38.861798,-76.955575,1,rooftop,"3612 Austin St SE",,"Washington, DC 20020",3612,"Austin St SE",,,Washington,DC,"District of Columbia",20020,US,"Statewide (City of Washington)"
2009,"2009/05/13 04:00:00+00",ELECTRICAL,"1 SOLAR INVERTER.","1368 NEWTON ST NW, WASHINGTON, DC 20010","1368 NEWTON ST NW",20010,38.932294,-77.032137,1,rooftop,"1368 Newton St NW",,"Washington, DC 20010",1368,"Newton St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2009,"2009/11/19 05:00:00+00",ELECTRICAL,"THIS PROJECT ENTAILS THE INSTALLATION OF A 45,760 WATTS 9W) STC RATED SOLAR PHOTOVOLTAIC SYSTEM AT THE UNICOR, FEDERAL PRISONS INDUSTIRIES HEADQUARTERS IN D.C. THE SYSTEM WILL NOT BE A NET ELECTRICITY EXPORTER TO THE UTILITY GRID. THIS INSTALLATION CONSISTS OF FIXED TILT RACKING STRUCTURE WITH MOUNTED PHOTOVOLTIC MODULES. THE SYSTEM WILL BE SECURED WITH BALLASTS TO PREVENT THEM  FROM SHIFTING IN THE WIND. THE SYSTEM WILL BE  INTERCONNECTED TO AND WILL BE OPERATED IN PARALLEL WITH THE POTOMAC ELECTRIC POWER COMPANY (PEPCO0 ELECTRIC GRID PER THE REQUIREMENTS OF THE NATIONAL ELECTRIC CODE.","400 1ST ST NW, WASHINGTON, DC 20001","400 1ST ST NW",20001,38.895025,-77.012596,1,rooftop,"400 1st St NW",,"Washington, DC 20534",400,"1st St NW",,,Washington,DC,"District of Columbia",20534,US,"Statewide (City of Washington)"
2009,"2009/09/22 04:00:00+00",ELECTRICAL,"INSTALL SOLAR PHOTOVOLTAIC SYSTEM TO CONSIST OF: 18 SUNTECH 175 WATT MODULE, 18 ENPHASE MICRO-INVERTERS, 1 EMPHASE ENVOY COMMUNICATIONS GATEWAY MONITORING SYSTEM.","1345 S ST NW, WASHINGTON, DC 20009","1345 S ST NW",20009,38.914266,-77.031479,1,rooftop,"1345 S St NW",,"Washington, DC 20009",1345,"S St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2009,"2009/12/11 05:00:00+00","ALTERATION AND REPAIR","INSTALLATION OF A 4.95 ROOF TOP SOLAR PHOTOVOLTAIC SOLAR SYSTEM CONSISTING OF:  22 SUNPOWER 225 WATTS MODULES  1 SUNPOWER SMA 500M INVERTER  1 WEB BASED MONITORING SYSTEM","1525 18TH ST NW, WASHINGTON, DC 20036","1525 18TH ST NW",20036,38.910486,-77.041396,1,rooftop,"1525 18th St NW",,"Washington, DC 20036",1525,"18th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
2009,"2009/09/22 04:00:00+00","ALTERATION AND REPAIR","INSTALL SOLAR PANELS ON ROOF.","117 4TH ST NE, WASHINGTON, DC 20002","117 4TH ST NE",20002,38.891494,-77.00035,1,rooftop,"117 4th St NE",,"Washington, DC 20002",117,"4th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2009,"2009/05/12 04:00:00+00","ADDITION ALTERATION REPAIR","INSTALL : 24 STP 175 SOLAR MODULES, 1 SMA 4000 INVERTER AND INVERTER MONITOR.","2307 37TH ST NW, WASHINGTON, DC 20007","2307 37TH ST NW",20007,38.920084,-77.072812,1,rooftop,"2307 37th St NW",,"Washington, DC 20007",2307,"37th St NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
2009,"2009/09/16 04:00:00+00","ALTERATION AND REPAIR","INSTALL SOLAR PANELS ON ROOF","1713 IRVING ST NW, WASHINGTON, DC 20010","1713 IRVING ST NW",20010,38.929064,-77.039533,1,rooftop,"1713 Irving St NW",,"Washington, DC 20010",1713,"Irving St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2010,"2010/09/22 04:00:00+00",ELECTRICAL,"INSTALL ROOF MOUNTED PV SOLAR SYSTEM. NO PANELS, METERS, CONDUITS, ETC. SHALL BE VISIBLE FROM Q STREET NW RIGHT-OF-WAY. (SOLAR ARRAY SHAL HAVE 1 TO 1 SETBACK AND SHALL NOT BE GREATER THAN 4FT ABOVE THE ADJACENT ROOF OR PARAPET)","1743 Q ST NW, WASHINGTON, DC 20009","1743 Q ST NW",20009,38.911327,-77.040321,1,rooftop,"1743 Q St NW",,"Washington, DC 20009",1743,"Q St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2010,"2010/08/20 04:00:00+00",ELECTRICAL,"INSTALL ROOF MOUNTED PV SOLAR , 22 PANELS AND 1 INVERTER.","634 14TH ST NE, WASHINGTON, DC 20002","634 14TH ST NE",20002,38.898356,-76.985761,1,rooftop,"634 14th St NE",,"Washington, DC 20002",634,"14th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/03/17 04:00:00+00",ELECTRICAL,"INSTALLATION OF A 5.25 KW SOLAR PHOTOVOLTAIC ROOF TOP OF THE EXISTING SFD WITH SYSTEM (30 175 WATT SUNTECH MODULES).","6224 30TH ST NW, WASHINGTON, DC 20015","6224 30TH ST NW",20015,38.972085,-77.059453,1,rooftop,"6224 30th St NW",,"Washington, DC 20015",6224,"30th St NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
2010,"2010/02/25 05:00:00+00","ADDITION ALTERATION REPAIR","ADD SOLAR PHOTOVOLTAIC (PV) ELECTRIC GRID -TIED SYSTEM TO ROOF ON ENGINEERED RACK THAT ADDS NO LOAD TO EXISTING ROOF.","1607 G ST SE, WASHINGTON, DC 20003","1607 G ST SE",20003,38.881059,-76.981823,1,rooftop,"1607 G St SE",,"Washington, DC 20003",1607,"G St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2010,"2010/11/23 05:00:00+00","ADDITION ALTERATION REPAIR","INSTALL ROOF MOUNTED PV SOLAR SYSTEM, 4.995KW, 5 PANELS.","1424 LONGFELLOW ST NW, WASHINGTON, DC 20011","1424 LONGFELLOW ST NW",20011,38.957091,-77.034801,1,rooftop,"1424 Longfellow St NW",,"Washington, DC 20011",1424,"Longfellow St NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2010,"2010/08/20 04:00:00+00","ALTERATION AND REPAIR","Install 18 solar electric panels on roof of existing SFH.","618 5TH ST NE, WASHINGTON, DC 20002","618 5TH ST NE",20002,38.897936,-76.999783,1,rooftop,"618 5th St NE",,"Washington, DC 20002",618,"5th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/08/10 04:00:00+00","ALTERATION AND REPAIR","INSTALL 28, 180 W SUNTECH SOLAR MODULES ON THE MAIN ROOF OF THE KOHL RESIDENCE AND 9 SOLAR (180W) PV MODULES ON THE DETACHED STUDIO STRUCTURED ROOF OF THE KOHN RESIDENCE FOR A TOTAL 6.66 KW W SYSTEM","4625 49TH ST NW, WASHINGTON, DC 20016","4625 49TH ST NW",20016,38.950425,-77.096479,1,rooftop,"4625 49th St NW",,"Washington, DC 20016",4625,"49th St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2010,"2010/07/20 04:00:00+00","ALTERATION AND REPAIR","GRID-TIED SOLAR PV SYSTEM USING 29 SUNTECH 175 WATT PANELS + 29 ENPHASE MICRO-INVERTERS. TOP HEIGHT OF PANELS SHALL BE EQUAL TO OR LOWER THAN RIDGE OF FRONT MANSARD SO AS TO BE NOT VISIBLE FROM A ST NE RIGHT-OF-WAY.","1359 A ST NE, WASHINGTON, DC 20002","1359 A ST NE",20002,38.890736,-76.986387,1,rooftop,"1359 A St NE",,"Washington, DC 20002",1359,"A St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/08/24 04:00:00+00","ALTERATION AND REPAIR","INSTALL (28) SOLAR PANELS FLESH ON ROOF OF EXISTING SFH. SHALL NOT BE VISIBLE FROM A ST NE RIGHT-OF-WAY.","813 A ST NE, WASHINGTON, DC 20002","813 A ST NE",20002,38.890743,-76.994306,1,rooftop,"813 A St NE",,"Washington, DC 20002",813,"A St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/12/14 05:00:00+00","ALTERATION AND REPAIR","REPLACE LIKE IN KIND ROOFING 
INSTALL PHOTOVOLTAIC PANELS TO FLAT ROOF. MIMIMUM SETBACK FROM FRONT ROOFLINE SHALL BE 13 FEET. MAXIMUM HEIGHT OF FRONT PANEL ABOVE ROOF MEMBRANCE SHALL BE 1 FOOT.","1213 E ST SE, WASHINGTON, DC 20003","1213 E ST SE",20003,38.882643,-76.989614,1,rooftop,"1213 E St SE",,"Washington, DC 20003",1213,"E St SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2010,"2010/12/14 05:00:00+00","ALTERATION AND REPAIR","REPLACE LIKE IN KIND ROOFING 
INSTALL PHOTOVOLTAIC PANELS TO FLAT ROOF","1735 HARVARD ST NW, WASHINGTON, DC 20009","1735 HARVARD ST NW",20009,38.927482,-77.040953,1,rooftop,"1735 Harvard St NW",,"Washington, DC 20009",1735,"Harvard St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2010,"2010/09/01 04:00:00+00","ALTERATION AND REPAIR","INSTALL PHOTOVOLTAIC SYSTEM ON ROOF.
SYSTEM SHALL NOT BE VISIBLE FROM THE PUBLIC STREET. CONDUIT SHALL BE AT THE REAR OF THE PROPERTY.","1718 15TH ST NW, WASHINGTON, DC 20009","1718 15TH ST NW",20009,38.913261,-77.034842,1,rooftop,"1718 15th St NW",,"Washington, DC 20009",1718,"15th St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2010,"2010/09/21 04:00:00+00","ALTERATION AND REPAIR","6.45 KW PHOTORORTAIC SOLAR ARRAM TO BE ROOF BALLASTED AND GRID-TIED IT WILL CONSIST OF (30) SANYO 215 WATT PANEL AND (30) ENPHASE M210 MICRO-INVERTERS","1231 C ST NE, WASHINGTON, DC 20002","1231 C ST NE",20002,38.89341,-76.989129,1,rooftop,"1231 C St NE",,"Washington, DC 20002",1231,"C St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/09/14 04:00:00+00","ALTERATION AND REPAIR","5.04 KW PHOTOROLTAR SOLAR ARRAY 
(28) SUNNITECY PANELS
(28) MICRO-INVERTERS
ROOF-MOWTED, GRID-TIED, UTILITY-INTERACTIVE","3214 SHERMAN AVE NW, WASHINGTON, DC 20010","3214 SHERMAN AVE NW",20010,38.930211,-77.026698,1,rooftop,"3214 Sherman Ave NW",,"Washington, DC 20010",3214,"Sherman Ave NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2010,"2010/09/14 04:00:00+00","ALTERATION AND REPAIR","INSTALL SOLAR PANELS ON ROOFTOP 
40 SUNTECH SOLAR PANELS WITH 40 ENPHASE MICROINVERTERS GRID TIED
UTILITY INTEACTIVE","1402 DELAFIELD PL NW, WASHINGTON, DC 20011","1402 DELAFIELD PL NW",20011,38.948814,-77.033403,1,rooftop,"1402 Delafield Pl NW",,"Washington, DC 20011",1402,"Delafield Pl NW",,,Washington,DC,"District of Columbia",20011,US,"Statewide (City of Washington)"
2010,"2010/06/15 04:00:00+00","ALTERATION AND REPAIR","raise porch roof approximatley 12"" to connect to main roof of house to provide a contious  flat ever  surface to accomodate  pvl144 laminate solar panels","1504 MONROE ST NW, WASHINGTON, DC 20010","1504 MONROE ST NW",20010,38.931795,-77.034856,1,rooftop,"1504 Monroe St NW",,"Washington, DC 20010",1504,"Monroe St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2010,"2010/08/30 04:00:00+00","ALTERATION AND REPAIR","Installation of solar panels on roof of the existing sfd..","617 6TH ST NE, WASHINGTON, DC 20002","617 6TH ST NE",20002,38.897903,-76.998204,1,rooftop,"617 6th St NE",,"Washington, DC 20002",617,"6th St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/02/22 05:00:00+00","ALTERATION AND REPAIR","INSTALL 14 SOLAR PANELS ON ROOF OF EXISTING SINGLE FAMILY DWELLING 14 PANELS @ 39"" X 58.25""","1239 E ST NE, WASHINGTON, DC 20002","1239 E ST NE",20002,38.895924,-76.988733,1,rooftop,"1239 E St NE",,"Washington, DC 20002",1239,"E St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/07/15 04:00:00+00","ALTERATION AND REPAIR","ADDITION OF 32 SOLAR WATER HEATING PANELS TO ROOF OF 5 STORY  BUILDING INCLUDING BASEMENT/LOWER LEVEL AND TWO SOLAR HOT WATER  STORAGE  TANKS TO BASEMENT ADJACMENT TO EXISTINING WATER HEATERS.","3501 13TH ST NW, WASHINGTON, DC 20010","3501 13TH ST NW",20010,38.932641,-77.029452,1,rooftop,"3501 13th St NW",,"Washington, DC 20010",3501,"13th St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2010,"2010/09/23 04:00:00+00","ALTERATION AND REPAIR","INSTALL A 3.22 KW SOLAR PV SYSTEM ON ROOF.","1541 33RD ST NW, WASHINGTON, DC 20007","1541 33RD ST NW",20007,38.909989,-77.065925,1,rooftop,"1541 33rd St NW",,"Washington, DC 20007",1541,"33rd St NW",,,Washington,DC,"District of Columbia",20007,US,"Statewide (City of Washington)"
2010,"2010/09/27 04:00:00+00","ALTERATION AND REPAIR","INSTALLATION OF (6) LVL BEAMS TO SUPPORT ADDITION OF METAL SEAM ROOF AND SOLAR PANELS.  SOLAR PANEL SYSTEM TO INCLUDE (24) SUNTECH PANELS ENPHASE MICRO-INVESTORS.  ADDDITIONAL ATTIC STRUCTURE SUPPORT AS SHOWN.","1227 EUCLID ST NW, WASHINGTON, DC 20009","1227 EUCLID ST NW",20009,38.923998,-77.028948,1,rooftop,"1227 Euclid St NW",,"Washington, DC 20009",1227,"Euclid St NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
2010,"2010/10/08 04:00:00+00","ALTERATION AND REPAIR","A ROOF MOUNTED, UTILITY INTERACTIVE SOLAR PV ARRAY RATED RATED AT 4.5 KW DC, CONSISTING OF (25) SUNTECH 180 WATTS PANELS WITH (25) ENPHASE M190 MICRO-INVECTORS, AND ALL NECESSARY RACKING AND HARDWARE.","4321 FESSENDEN ST NW, WASHINGTON, DC 20016","4321 FESSENDEN ST NW",20016,38.955228,-77.085082,1,rooftop,"4321 Fessenden St NW",,"Washington, DC 20016",4321,"Fessenden St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2010,"2010/10/08 04:00:00+00","ALTERATION AND REPAIR","INSTALL SOLAR PANELS ON HOUSE ROOF.  22 SUNPOWER 225 WATTS PANELS AND 22 ENPHASE MICRO-INVERTORS. PANELS WILL BE ABOUT 18"" FROM ROOF LINE.","3362 18TH ST NW, WASHINGTON, DC 20010","3362 18TH ST NW",20010,38.933927,-77.041547,1,rooftop,"3362 18th St NW",,"Washington, DC 20010",3362,"18th St NW",,,Washington,DC,"District of Columbia",20010,US,"Statewide (City of Washington)"
2010,"2010/09/27 04:00:00+00","ALTERATION AND REPAIR","TWO NEW PHOTOVOLTAIC ARRAYS TO BE ROOF MOUNTED.  FULLY MOUNTED HEIGHT SHALL NOT ESCEED 4FT ABOVE THE ROOF/PARAPET.  SCOPE OF WORK SHALL INCLUDE THE FOLLOWING:  (INSTALLATION OF 16 MAGE POWER TEC 230/6PJ 16 EMPHRASE ENERGY M190-72-240-SXX INVERTERS)","1510 MASSACHUSETTS AVE SE, WASHINGTON, DC 20003","1510 MASSACHUSETTS AVE SE",20003,38.887218,-76.983172,1,rooftop,"1510 Massachusetts Ave SE",,"Washington, DC 20003",1510,"Massachusetts Ave SE",,,Washington,DC,"District of Columbia",20003,US,"Statewide (City of Washington)"
2010,"2010/10/08 04:00:00+00","ALTERATION AND REPAIR","INSTALLING SOLAR PANELS ON ROOF.
59 SUNTECH 180W PANELS W/ ENPHASE MICRO INVERTERS GRID TIED UTILITY INTERACTIVE.","5110 41ST ST NW, WASHINGTON, DC 20016","5110 41ST ST NW",20016,38.956477,-77.080556,1,rooftop,"5110 41st St NW",,"Washington, DC 20016",5110,"41st St NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2010,"2010/12/13 05:00:00+00","ALTERATION AND REPAIR","INSTALLATION OF 3375 KW PHOTOVOLTAIC SOLAR ARRAY COMPRISED OF (22) SUNPOWER 225 WATT PANELS AND (22) EARPHASE NO10 MICRO INVERTERS .SYSTEM TO BE GRID-TIED AND UTILITY INTERITIVE.","1524 NEAL ST NE, WASHINGTON, DC 20002","1524 NEAL ST NE",20002,38.902228,-76.982967,1,rooftop,"1524 Neal St NE",,"Washington, DC 20002",1524,"Neal St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
2010,"2010/10/19 04:00:00+00","ALTERATION AND REPAIR","Install 17 solar electric panels flush on roof of existing SFD.","3624 13TH ST NE, WASHINGTON, DC 20017","3624 13TH ST NE",20017,38.934178,-76.989075,1,rooftop,"3624 13th St NE",,"Washington, DC 20017",3624,"13th St NE",,,Washington,DC,"District of Columbia",20017,US,"Statewide (City of Washington)"
2010,"2010/10/19 04:00:00+00","ALTERATION AND REPAIR","Install 9 solar electric panels flush on roof of existing SFD.","5022 CATHEDRAL AVE NW, WASHINGTON, DC 20016","5022 CATHEDRAL AVE NW",20016,38.930065,-77.102291,1,rooftop,"5022 Cathedral Ave NW",,"Washington, DC 20016",5022,"Cathedral Ave NW",,,Washington,DC,"District of Columbia",20016,US,"Statewide (City of Washington)"
2010,"2010/11/16 05:00:00+00","ALTERATION AND REPAIR","INSTALL (19) SOLAR PANELS FLUSH ON ROOF OF EXISTING S.F.H","2831 29TH ST NW, WASHINGTON, DC 20008","2831 29TH ST NW",20008,38.927051,-77.057286,1,rooftop,"2831 29th St NW",,"Washington, DC 20008",2831,"29th St NW",,,Washington,DC,"District of Columbia",20008,US,"Statewide (City of Washington)"
2010,"2010/02/02 05:00:00+00","ALTERATION AND REPAIR","Install 18 solar panels on roof of SFD as per code. Height not to exceed 4'.","3925 MORRISON ST NW, WASHINGTON, DC 20018","3925 MORRISON ST NW",20018,38.964238,-77.078699,0.99,rooftop,"3925 Morrison St NW",,"Washington, DC 20015",3925,"Morrison St NW",,,Washington,DC,"District of Columbia",20015,US,"Statewide (City of Washington)"
